SampleID,GID
SEEDGWAS4243,25996
SEEDGWAS4244,26108
SEEDGWAS4245,26140
SEEDGWAS4246,26141
SEEDGWAS4247,26330
SEEDGWAS4249,26912
SEEDGWAS425,24665
SEEDGWAS4250,26992
SEEDGWAS4251,27025
SEEDGWAS4253,27147
SEEDGWAS4254,27202
SEEDGWAS4255,27213
SEEDGWAS4257,27280
SEEDGWAS4258,27290
SEEDGWAS4259,27306
SEEDGWAS426,24803
SEEDGWAS4260,27394
SEEDGWAS4262,27442
SEEDGWAS4263,28051
SEEDGWAS4264,28113
SEEDGWAS4265,28438
SEEDGWAS4266,28716
SEEDGWAS4267,28749
SEEDGWAS4268,28912
SEEDGWAS4269,28917
SEEDGWAS427,24820
SEEDGWAS4270,28918
SEEDGWAS4271,29110
SEEDGWAS4272,29620
SEEDGWAS4273,29627
SEEDGWAS4274,34580
SEEDGWAS4275,34575
SEEDGWAS4276,65
SEEDGWAS4277,281
SEEDGWAS4278,552
SEEDGWAS4279,569
SEEDGWAS428,25011
SEEDGWAS4280,592
SEEDGWAS4281,726
SEEDGWAS4282,747
SEEDGWAS4283,807
SEEDGWAS4284,1478
SEEDGWAS4285,1875
SEEDGWAS4286,2116
SEEDGWAS4287,2166
SEEDGWAS4288,2269
SEEDGWAS4289,2313
SEEDGWAS429,25076
SEEDGWAS4290,2755
SEEDGWAS4291,2779
SEEDGWAS4292,2861
SEEDGWAS4293,2862
SEEDGWAS4294,3276
SEEDGWAS4295,5775
SEEDGWAS4296,5780
SEEDGWAS4297,5782
SEEDGWAS4298,5783
SEEDGWAS4299,5788
SEEDGWAS43,5951
SEEDGWAS430,25106
SEEDGWAS4300,5795
SEEDGWAS4301,5801
SEEDGWAS4302,5806
SEEDGWAS4303,5814
SEEDGWAS4304,5815
SEEDGWAS4305,5826
SEEDGWAS4306,5877
SEEDGWAS4307,5880
SEEDGWAS4308,5888
SEEDGWAS4309,5896
SEEDGWAS431,25220
SEEDGWAS4310,5950
SEEDGWAS4311,6664
SEEDGWAS4312,6671
SEEDGWAS4313,6769
SEEDGWAS4314,7711
SEEDGWAS4315,7716
SEEDGWAS4316,7725
SEEDGWAS4317,7729
SEEDGWAS4318,7744
SEEDGWAS4319,7752
SEEDGWAS432,25344
SEEDGWAS4320,7755
SEEDGWAS4321,7756
SEEDGWAS4322,7771
SEEDGWAS4323,7774
SEEDGWAS4324,7782
SEEDGWAS4325,7794
SEEDGWAS4326,7795
SEEDGWAS4327,7803
SEEDGWAS4328,7805
SEEDGWAS4329,7808
SEEDGWAS433,25356
SEEDGWAS4330,7809
SEEDGWAS4331,7812
SEEDGWAS4332,7813
SEEDGWAS4333,7814
SEEDGWAS4334,7816
SEEDGWAS4335,7822
SEEDGWAS4336,7826
SEEDGWAS4337,7828
SEEDGWAS4338,7836
SEEDGWAS4339,7839
SEEDGWAS4340,7859
SEEDGWAS4341,7889
SEEDGWAS4342,7891
SEEDGWAS4343,7892
SEEDGWAS4344,7893
SEEDGWAS4345,7922
SEEDGWAS4346,7932
SEEDGWAS4347,7934
SEEDGWAS4348,7946
SEEDGWAS4349,7950
SEEDGWAS435,25491
SEEDGWAS4350,7956
SEEDGWAS4351,7957
SEEDGWAS4352,7958
SEEDGWAS4353,7960
SEEDGWAS4354,7963
SEEDGWAS4355,7964
SEEDGWAS4356,7965
SEEDGWAS4357,8046
SEEDGWAS4358,8100
SEEDGWAS4359,8110
SEEDGWAS436,25501
SEEDGWAS4360,8191
SEEDGWAS4361,8236
SEEDGWAS4362,8350
SEEDGWAS4363,8360
SEEDGWAS4364,8362
SEEDGWAS4365,8371
SEEDGWAS4366,8379
SEEDGWAS4367,8424
SEEDGWAS4368,8521
SEEDGWAS4369,8522
SEEDGWAS437,25785
SEEDGWAS4370,8531
SEEDGWAS4371,8715
SEEDGWAS4372,8716
SEEDGWAS4373,8717
SEEDGWAS4374,8718
SEEDGWAS4375,8720
SEEDGWAS4376,8800
SEEDGWAS4377,8900
SEEDGWAS4378,8929
SEEDGWAS4379,8934
SEEDGWAS438,25786
SEEDGWAS4380,8952
SEEDGWAS4381,8971
SEEDGWAS4382,9855
SEEDGWAS4383,11490
SEEDGWAS4384,13805
SEEDGWAS4385,16303
SEEDGWAS4386,16778
SEEDGWAS4387,16936
SEEDGWAS4388,16952
SEEDGWAS4389,16989
SEEDGWAS439,25799
SEEDGWAS4390,16991
SEEDGWAS4391,16995
SEEDGWAS4392,17015
SEEDGWAS4393,17027
SEEDGWAS4394,17032
SEEDGWAS4395,17033
SEEDGWAS4396,17562
SEEDGWAS4397,17578
SEEDGWAS4398,17594
SEEDGWAS4399,17613
SEEDGWAS440,25802
SEEDGWAS4400,17614
SEEDGWAS4401,17754
SEEDGWAS4402,19183
SEEDGWAS4403,19588
SEEDGWAS4404,19632
SEEDGWAS4405,19676
SEEDGWAS4406,19677
SEEDGWAS4407,19691
SEEDGWAS4408,19709
SEEDGWAS4409,19711
SEEDGWAS441,25824
SEEDGWAS4410,19719
SEEDGWAS4411,19725
SEEDGWAS4412,19739
SEEDGWAS4413,19744
SEEDGWAS4414,19758
SEEDGWAS4415,19759
SEEDGWAS4416,19781
SEEDGWAS4417,19820
SEEDGWAS4418,19838
SEEDGWAS4419,19853
SEEDGWAS442,25832
SEEDGWAS4420,19867
SEEDGWAS4421,20483
SEEDGWAS4422,20485
SEEDGWAS4423,20567
SEEDGWAS4424,20572
SEEDGWAS4425,20573
SEEDGWAS4426,20577
SEEDGWAS4427,20578
SEEDGWAS4428,20580
SEEDGWAS4429,20581
SEEDGWAS443,25879
SEEDGWAS4430,20585
SEEDGWAS4431,20589
SEEDGWAS4432,20590
SEEDGWAS4433,20595
SEEDGWAS4434,20598
SEEDGWAS4435,20601
SEEDGWAS4436,20605
SEEDGWAS4437,20606
SEEDGWAS4438,20607
SEEDGWAS4439,20609
SEEDGWAS444,25979
SEEDGWAS4440,20611
SEEDGWAS4441,20613
SEEDGWAS4442,20614
SEEDGWAS4443,20615
SEEDGWAS4444,20616
SEEDGWAS4445,20624
SEEDGWAS4446,20625
SEEDGWAS4447,20626
SEEDGWAS4448,20627
SEEDGWAS4449,20628
SEEDGWAS445,26104
SEEDGWAS4450,20632
SEEDGWAS4451,20634
SEEDGWAS4452,20636
SEEDGWAS4453,20637
SEEDGWAS4454,20639
SEEDGWAS4455,20640
SEEDGWAS4456,20985
SEEDGWAS4457,21130
SEEDGWAS4458,21140
SEEDGWAS4459,21143
SEEDGWAS446,26303
SEEDGWAS4460,21145
SEEDGWAS4461,21146
SEEDGWAS4462,21151
SEEDGWAS4463,21165
SEEDGWAS4464,21187
SEEDGWAS4465,21192
SEEDGWAS4466,21193
SEEDGWAS4467,21202
SEEDGWAS4468,21203
SEEDGWAS4469,21210
SEEDGWAS447,26587
SEEDGWAS4470,21213
SEEDGWAS4471,21218
SEEDGWAS4472,21219
SEEDGWAS4473,21223
SEEDGWAS4474,21226
SEEDGWAS4475,21227
SEEDGWAS4476,21233
SEEDGWAS4477,21240
SEEDGWAS4478,21244
SEEDGWAS4479,21246
SEEDGWAS448,26590
SEEDGWAS4480,21248
SEEDGWAS4481,21257
SEEDGWAS4482,21259
SEEDGWAS4483,21262
SEEDGWAS4484,21266
SEEDGWAS4485,21268
SEEDGWAS4486,21288
SEEDGWAS4487,21391
SEEDGWAS4488,21395
SEEDGWAS4489,21403
SEEDGWAS449,26605
SEEDGWAS4490,21443
SEEDGWAS4491,21445
SEEDGWAS4492,21531
SEEDGWAS4493,21678
SEEDGWAS4494,21698
SEEDGWAS4495,21721
SEEDGWAS4496,21751
SEEDGWAS4497,21760
SEEDGWAS4498,21761
SEEDGWAS4499,21765
SEEDGWAS45,5960
SEEDGWAS4500,21777
SEEDGWAS4501,21791
SEEDGWAS4502,21804
SEEDGWAS4503,21856
SEEDGWAS4504,21858
SEEDGWAS4505,22285
SEEDGWAS4506,22287
SEEDGWAS4507,22292
SEEDGWAS4508,22293
SEEDGWAS4509,22294
SEEDGWAS451,26759
SEEDGWAS4510,22303
SEEDGWAS4511,22311
SEEDGWAS4512,22323
SEEDGWAS4513,22324
SEEDGWAS4514,22334
SEEDGWAS4515,22336
SEEDGWAS4516,22338
SEEDGWAS4517,22350
SEEDGWAS4518,22351
SEEDGWAS4519,22364
SEEDGWAS452,26761
SEEDGWAS4520,22397
SEEDGWAS4521,22398
SEEDGWAS4522,22401
SEEDGWAS4523,22406
SEEDGWAS4524,22407
SEEDGWAS4525,22411
SEEDGWAS4526,22422
SEEDGWAS4527,22423
SEEDGWAS4528,22424
SEEDGWAS4529,22425
SEEDGWAS453,26776
SEEDGWAS4530,22429
SEEDGWAS4531,22430
SEEDGWAS4532,22434
SEEDGWAS4533,22435
SEEDGWAS4534,22441
SEEDGWAS4535,22444
SEEDGWAS4536,22457
SEEDGWAS4537,22458
SEEDGWAS4538,22459
SEEDGWAS4539,22465
SEEDGWAS454,26879
SEEDGWAS4540,22491
SEEDGWAS4541,22492
SEEDGWAS4542,22506
SEEDGWAS4543,22514
SEEDGWAS4544,22721
SEEDGWAS4545,22785
SEEDGWAS4546,22818
SEEDGWAS4547,23661
SEEDGWAS4548,23664
SEEDGWAS4549,23669
SEEDGWAS455,27010
SEEDGWAS4550,23680
SEEDGWAS4551,23685
SEEDGWAS4552,23693
SEEDGWAS4553,23710
SEEDGWAS4554,23733
SEEDGWAS4555,23735
SEEDGWAS4556,23743
SEEDGWAS4557,23748
SEEDGWAS4558,23749
SEEDGWAS4559,23762
SEEDGWAS456,27046
SEEDGWAS4560,23773
SEEDGWAS4561,23776
SEEDGWAS4562,24060
SEEDGWAS4563,24064
SEEDGWAS4564,24125
SEEDGWAS4565,24188
SEEDGWAS4566,24195
SEEDGWAS4567,24203
SEEDGWAS4568,24229
SEEDGWAS4569,24255
SEEDGWAS4570,24261
SEEDGWAS4571,24278
SEEDGWAS4572,24283
SEEDGWAS4573,24349
SEEDGWAS4574,24351
SEEDGWAS4575,24372
SEEDGWAS4576,24380
SEEDGWAS4577,24384
SEEDGWAS4578,24437
SEEDGWAS4579,24444
SEEDGWAS458,27102
SEEDGWAS4580,24447
SEEDGWAS4581,24457
SEEDGWAS4582,24464
SEEDGWAS4583,24465
SEEDGWAS4584,24469
SEEDGWAS4585,24821
SEEDGWAS4586,24956
SEEDGWAS4587,24956
SEEDGWAS4588,24965
SEEDGWAS4589,25072
SEEDGWAS459,27248
SEEDGWAS4590,25254
SEEDGWAS4591,25255
SEEDGWAS4592,25257
SEEDGWAS4593,25259
SEEDGWAS4594,25260
SEEDGWAS4595,25263
SEEDGWAS4596,25264
SEEDGWAS4597,25271
SEEDGWAS4598,25325
SEEDGWAS4599,25330
SEEDGWAS46,5978
SEEDGWAS460,27299
SEEDGWAS4600,25332
SEEDGWAS4601,25338
SEEDGWAS4602,25344
SEEDGWAS4603,25397
SEEDGWAS4604,25479
SEEDGWAS4605,25482
SEEDGWAS4606,25493
SEEDGWAS4607,25494
SEEDGWAS4608,25495
SEEDGWAS4609,25496
SEEDGWAS461,27502
SEEDGWAS4610,25498
SEEDGWAS4611,25502
SEEDGWAS4612,25505
SEEDGWAS4613,25506
SEEDGWAS4614,25509
SEEDGWAS4615,25510
SEEDGWAS4616,25511
SEEDGWAS4617,25518
SEEDGWAS4618,25527
SEEDGWAS4619,25537
SEEDGWAS462,27771
SEEDGWAS4620,25538
SEEDGWAS4621,25544
SEEDGWAS4622,25546
SEEDGWAS4623,25551
SEEDGWAS4624,25572
SEEDGWAS4625,25574
SEEDGWAS4626,25672
SEEDGWAS4627,25685
SEEDGWAS4628,25924
SEEDGWAS4629,25996
SEEDGWAS463,27805
SEEDGWAS4630,25998
SEEDGWAS4631,26003
SEEDGWAS4632,26020
SEEDGWAS4633,26039
SEEDGWAS4634,26042
SEEDGWAS4635,26046
SEEDGWAS4636,26051
SEEDGWAS4638,26054
SEEDGWAS4639,26060
SEEDGWAS4640,26067
SEEDGWAS4641,26072
SEEDGWAS4642,26076
SEEDGWAS4643,26080
SEEDGWAS4644,26083
SEEDGWAS4645,26092
SEEDGWAS4646,26097
SEEDGWAS4647,26098
SEEDGWAS4648,26099
SEEDGWAS4649,26100
SEEDGWAS465,27816
SEEDGWAS4650,26102
SEEDGWAS4651,26105
SEEDGWAS4652,26106
SEEDGWAS4653,26108
SEEDGWAS4654,26142
SEEDGWAS4655,26147
SEEDGWAS4656,26154
SEEDGWAS4657,26161
SEEDGWAS4658,26166
SEEDGWAS4659,26167
SEEDGWAS466,27820
SEEDGWAS4660,26205
SEEDGWAS4661,26220
SEEDGWAS4662,26225
SEEDGWAS4663,26247
SEEDGWAS4664,26255
SEEDGWAS4665,26256
SEEDGWAS4666,26259
SEEDGWAS4667,26260
SEEDGWAS4668,26265
SEEDGWAS4669,26270
SEEDGWAS467,27930
SEEDGWAS4670,26294
SEEDGWAS4672,26303
SEEDGWAS4673,26307
SEEDGWAS4674,26319
SEEDGWAS4675,26322
SEEDGWAS4676,26328
SEEDGWAS4677,26350
SEEDGWAS4678,26351
SEEDGWAS4679,26353
SEEDGWAS4680,26368
SEEDGWAS4681,26370
SEEDGWAS4682,26375
SEEDGWAS4683,26382
SEEDGWAS4684,26882
SEEDGWAS4685,26892
SEEDGWAS4686,26895
SEEDGWAS4687,26896
SEEDGWAS4688,26902
SEEDGWAS4689,26907
SEEDGWAS469,28192
SEEDGWAS4690,26908
SEEDGWAS4691,26910
SEEDGWAS4692,26914
SEEDGWAS4693,26915
SEEDGWAS4694,26919
SEEDGWAS4695,26922
SEEDGWAS4696,26924
SEEDGWAS4697,26930
SEEDGWAS4698,26932
SEEDGWAS4699,26935
SEEDGWAS470,28198
SEEDGWAS4700,26936
SEEDGWAS4701,26939
SEEDGWAS4702,26948
SEEDGWAS4703,26949
SEEDGWAS4704,26956
SEEDGWAS4705,26958
SEEDGWAS4706,26960
SEEDGWAS4707,26961
SEEDGWAS4708,26964
SEEDGWAS4709,26966
SEEDGWAS471,28278
SEEDGWAS4710,26974
SEEDGWAS4711,26975
SEEDGWAS4712,26977
SEEDGWAS4713,26991
SEEDGWAS4714,26995
SEEDGWAS4715,27008
SEEDGWAS4716,27010
SEEDGWAS4717,27016
SEEDGWAS4718,27019
SEEDGWAS4719,27026
SEEDGWAS4720,27027
SEEDGWAS4721,27043
SEEDGWAS4722,27060
SEEDGWAS4723,27063
SEEDGWAS4724,27069
SEEDGWAS4725,27073
SEEDGWAS4726,27074
SEEDGWAS4727,27206
SEEDGWAS4728,27207
SEEDGWAS4729,27210
SEEDGWAS4730,27211
SEEDGWAS4731,27212
SEEDGWAS4732,27218
SEEDGWAS4733,27219
SEEDGWAS4734,27223
SEEDGWAS4735,27234
SEEDGWAS4736,27248
SEEDGWAS4737,27254
SEEDGWAS4738,27271
SEEDGWAS4739,27276
SEEDGWAS4740,27282
SEEDGWAS4741,27289
SEEDGWAS4742,27290
SEEDGWAS4743,27294
SEEDGWAS4744,27295
SEEDGWAS4745,27299
SEEDGWAS4746,27300
SEEDGWAS4747,27301
SEEDGWAS4748,27305
SEEDGWAS4749,27306
SEEDGWAS475,28307
SEEDGWAS4750,27308
SEEDGWAS4751,27349
SEEDGWAS4752,27353
SEEDGWAS4753,27389
SEEDGWAS4754,27412
SEEDGWAS4755,27424
SEEDGWAS4756,27426
SEEDGWAS4757,27428
SEEDGWAS4758,27429
SEEDGWAS4759,27435
SEEDGWAS476,28350
SEEDGWAS4760,27439
SEEDGWAS4761,27441
SEEDGWAS4762,27444
SEEDGWAS4763,27506
SEEDGWAS4764,27897
SEEDGWAS4765,28064
SEEDGWAS4766,28071
SEEDGWAS4767,28072
SEEDGWAS4768,28074
SEEDGWAS4769,28100
SEEDGWAS477,28351
SEEDGWAS4770,28102
SEEDGWAS4771,28108
SEEDGWAS4772,28137
SEEDGWAS4773,28140
SEEDGWAS4774,28175
SEEDGWAS4775,28182
SEEDGWAS4776,28185
SEEDGWAS4777,28187
SEEDGWAS4778,28192
SEEDGWAS4779,28206
SEEDGWAS478,28474
SEEDGWAS4780,28216
SEEDGWAS4781,28228
SEEDGWAS4782,28237
SEEDGWAS4783,28239
SEEDGWAS4784,28244
SEEDGWAS4785,28245
SEEDGWAS4786,28247
SEEDGWAS4787,28256
SEEDGWAS4788,28267
SEEDGWAS4789,28268
SEEDGWAS479,28508
SEEDGWAS4790,28270
SEEDGWAS4791,28278
SEEDGWAS4792,28373
SEEDGWAS4793,28376
SEEDGWAS4794,28385
SEEDGWAS4795,28386
SEEDGWAS4796,28420
SEEDGWAS4797,28421
SEEDGWAS4798,28430
SEEDGWAS4799,28434
SEEDGWAS48,5985
SEEDGWAS480,28515
SEEDGWAS4800,28440
SEEDGWAS4801,28444
SEEDGWAS4802,28447
SEEDGWAS4803,28454
SEEDGWAS4804,28535
SEEDGWAS4805,28607
SEEDGWAS4806,28609
SEEDGWAS4807,28624
SEEDGWAS4808,28625
SEEDGWAS4809,28626
SEEDGWAS481,28520
SEEDGWAS4810,28635
SEEDGWAS4811,28660
SEEDGWAS4812,28661
SEEDGWAS4813,28665
SEEDGWAS4814,28667
SEEDGWAS4815,28669
SEEDGWAS4816,28671
SEEDGWAS4817,28681
SEEDGWAS4818,28687
SEEDGWAS4819,28716
SEEDGWAS482,28530
SEEDGWAS4820,28726
SEEDGWAS4821,28727
SEEDGWAS4822,28733
SEEDGWAS4823,28736
SEEDGWAS4824,28739
SEEDGWAS4825,28749
SEEDGWAS4826,28750
SEEDGWAS4827,28753
SEEDGWAS4828,28756
SEEDGWAS4829,28780
SEEDGWAS483,28538
SEEDGWAS4830,28868
SEEDGWAS4831,28912
SEEDGWAS4832,28917
SEEDGWAS4833,28918
SEEDGWAS4834,28923
SEEDGWAS4835,28926
SEEDGWAS4836,28930
SEEDGWAS4837,28951
SEEDGWAS4838,28953
SEEDGWAS4839,28962
SEEDGWAS484,28540
SEEDGWAS4840,28963
SEEDGWAS4841,29183
SEEDGWAS4842,29184
SEEDGWAS4843,29235
SEEDGWAS4844,29247
SEEDGWAS4845,29252
SEEDGWAS4846,29261
SEEDGWAS4847,29373
SEEDGWAS4848,29375
SEEDGWAS4849,29380
SEEDGWAS485,28548
SEEDGWAS4850,29622
SEEDGWAS4851,29627
SEEDGWAS4852,29628
SEEDGWAS4853,29631
SEEDGWAS4854,29632
SEEDGWAS4855,29633
SEEDGWAS4856,29634
SEEDGWAS4857,29638
SEEDGWAS4858,29639
SEEDGWAS4859,29640
SEEDGWAS486,28553
SEEDGWAS4860,29642
SEEDGWAS4861,29646
SEEDGWAS4862,29652
SEEDGWAS4863,29655
SEEDGWAS4864,29656
SEEDGWAS4865,29657
SEEDGWAS4866,29658
SEEDGWAS4867,29659
SEEDGWAS4868,29664
SEEDGWAS4869,29726
SEEDGWAS487,28570
SEEDGWAS4870,29734
SEEDGWAS4871,29754
SEEDGWAS4872,29759
SEEDGWAS4873,29764
SEEDGWAS4874,29770
SEEDGWAS4875,29787
SEEDGWAS4876,29788
SEEDGWAS4877,29803
SEEDGWAS4878,29810
SEEDGWAS4879,29813
SEEDGWAS488,28575
SEEDGWAS4880,257996
SEEDGWAS4881,267203
SEEDGWAS4882,267212
SEEDGWAS4883,11553
SEEDGWAS4884,11673
SEEDGWAS4885,20932
SEEDGWAS4886,96
SEEDGWAS4887,1493
SEEDGWAS4888,5769
SEEDGWAS4889,5805
SEEDGWAS489,28593
SEEDGWAS4890,5876
SEEDGWAS4891,8902
SEEDGWAS4892,25675
SEEDGWAS4893,26262
SEEDGWAS4894,27297
SEEDGWAS4895,28576
SEEDGWAS4896,28577
SEEDGWAS4897,562
SEEDGWAS4898,1470
SEEDGWAS4899,2249
SEEDGWAS49,6296
SEEDGWAS490,28595
SEEDGWAS4900,2263
SEEDGWAS4901,2830
SEEDGWAS4902,2866
SEEDGWAS4903,3280
SEEDGWAS4904,5776
SEEDGWAS4905,5785
SEEDGWAS4906,5808
SEEDGWAS4907,7793
SEEDGWAS4908,7877
SEEDGWAS4909,7881
SEEDGWAS491,28597
SEEDGWAS4910,7939
SEEDGWAS4911,8357
SEEDGWAS4912,8364
SEEDGWAS4913,8369
SEEDGWAS4914,8503
SEEDGWAS4915,8520
SEEDGWAS4916,8553
SEEDGWAS4917,8554
SEEDGWAS4918,8713
SEEDGWAS4919,8727
SEEDGWAS492,28702
SEEDGWAS4920,8950
SEEDGWAS4921,8960
SEEDGWAS4922,8966
SEEDGWAS4923,16284
SEEDGWAS4924,19706
SEEDGWAS4925,19721
SEEDGWAS4926,20459
SEEDGWAS4927,20603
SEEDGWAS4928,20604
SEEDGWAS4929,20618
SEEDGWAS493,28788
SEEDGWAS4930,20635
SEEDGWAS4931,20638
SEEDGWAS4932,21125
SEEDGWAS4933,23713
SEEDGWAS4934,23935
SEEDGWAS4935,24274
SEEDGWAS4936,24346
SEEDGWAS4937,24350
SEEDGWAS4938,25456
SEEDGWAS4939,25467
SEEDGWAS494,28802
SEEDGWAS4940,25504
SEEDGWAS4941,25513
SEEDGWAS4942,26023
SEEDGWAS4943,26078
SEEDGWAS4944,26381
SEEDGWAS4945,26887
SEEDGWAS4946,26985
SEEDGWAS4947,27014
SEEDGWAS4948,27059
SEEDGWAS4949,27062
SEEDGWAS495,28803
SEEDGWAS4950,27071
SEEDGWAS4951,27250
SEEDGWAS4952,27251
SEEDGWAS4953,27355
SEEDGWAS4954,28205
SEEDGWAS4955,28296
SEEDGWAS4956,28358
SEEDGWAS4957,28787
SEEDGWAS4958,29236
SEEDGWAS4959,595
SEEDGWAS496,28805
SEEDGWAS4960,2285
SEEDGWAS4961,2763
SEEDGWAS4962,2781
SEEDGWAS4963,5944
SEEDGWAS4964,7730
SEEDGWAS4965,7736
SEEDGWAS4966,7766
SEEDGWAS4967,7781
SEEDGWAS4968,7791
SEEDGWAS4969,7952
SEEDGWAS497,28806
SEEDGWAS4970,7955
SEEDGWAS4971,7988
SEEDGWAS4972,8361
SEEDGWAS4973,8942
SEEDGWAS4974,9336
SEEDGWAS4975,16959
SEEDGWAS4976,16985
SEEDGWAS4977,16992
SEEDGWAS4978,17031
SEEDGWAS4979,17172
SEEDGWAS498,28816
SEEDGWAS4980,17615
SEEDGWAS4981,19656
SEEDGWAS4982,19657
SEEDGWAS4983,19676
SEEDGWAS4984,19792
SEEDGWAS4985,19856
SEEDGWAS4986,20484
SEEDGWAS4987,20574
SEEDGWAS4988,20576
SEEDGWAS4989,20591
SEEDGWAS499,28817
SEEDGWAS4990,20610
SEEDGWAS4991,20619
SEEDGWAS4992,20633
SEEDGWAS4993,21141
SEEDGWAS4994,21157
SEEDGWAS4995,21179
SEEDGWAS4996,21182
SEEDGWAS4997,21194
SEEDGWAS4998,21196
SEEDGWAS4999,21198
SEEDGWAS5,1947
SEEDGWAS50,6471
SEEDGWAS500,28830
SEEDGWAS5000,21200
SEEDGWAS5001,21206
SEEDGWAS5002,21211
SEEDGWAS5003,21241
SEEDGWAS5004,21247
SEEDGWAS5005,21255
SEEDGWAS5006,21256
SEEDGWAS5007,21260
SEEDGWAS5008,21269
SEEDGWAS5009,21271
SEEDGWAS501,28842
SEEDGWAS5010,21290
SEEDGWAS5011,21779
SEEDGWAS5012,21783
SEEDGWAS5013,22300
SEEDGWAS5014,22345
SEEDGWAS5015,22355
SEEDGWAS5016,22358
SEEDGWAS5017,22362
SEEDGWAS5018,22367
SEEDGWAS5019,22368
SEEDGWAS502,28844
SEEDGWAS5020,22396
SEEDGWAS5021,22408
SEEDGWAS5022,22421
SEEDGWAS5023,22426
SEEDGWAS5024,22828
SEEDGWAS5025,23662
SEEDGWAS5026,23675
SEEDGWAS5027,23739
SEEDGWAS5028,24275
SEEDGWAS5029,24399
SEEDGWAS503,28849
SEEDGWAS5030,24445
SEEDGWAS5031,24470
SEEDGWAS5032,25225
SEEDGWAS5033,25226
SEEDGWAS5034,25245
SEEDGWAS5035,25275
SEEDGWAS5036,25276
SEEDGWAS5037,25277
SEEDGWAS5038,25299
SEEDGWAS5039,25500
SEEDGWAS504,28854
SEEDGWAS5040,25507
SEEDGWAS5041,25519
SEEDGWAS5042,25532
SEEDGWAS5043,25536
SEEDGWAS5044,25543
SEEDGWAS5045,25545
SEEDGWAS5046,25560
SEEDGWAS5047,25585
SEEDGWAS5048,26006
SEEDGWAS5049,26044
SEEDGWAS5050,26059
SEEDGWAS5051,26062
SEEDGWAS5052,26077
SEEDGWAS5053,26086
SEEDGWAS5054,26088
SEEDGWAS5055,26095
SEEDGWAS5056,26164
SEEDGWAS5057,26366
SEEDGWAS5058,26893
SEEDGWAS5059,26900
SEEDGWAS506,28890
SEEDGWAS5060,26903
SEEDGWAS5061,26909
SEEDGWAS5062,26940
SEEDGWAS5063,26943
SEEDGWAS5064,27015
SEEDGWAS5065,27044
SEEDGWAS5066,27061
SEEDGWAS5067,27065
SEEDGWAS5068,27247
SEEDGWAS5069,27302
SEEDGWAS507,28898
SEEDGWAS5070,27331
SEEDGWAS5071,27333
SEEDGWAS5072,27338
SEEDGWAS5073,27351
SEEDGWAS5074,27425
SEEDGWAS5075,28083
SEEDGWAS5076,28084
SEEDGWAS5077,28088
SEEDGWAS5078,28107
SEEDGWAS5079,28117
SEEDGWAS508,28900
SEEDGWAS5080,28132
SEEDGWAS5081,28143
SEEDGWAS5082,28150
SEEDGWAS5083,28178
SEEDGWAS5084,28181
SEEDGWAS5085,28189
SEEDGWAS5086,28238
SEEDGWAS5087,28246
SEEDGWAS5088,28271
SEEDGWAS5089,28273
SEEDGWAS509,28901
SEEDGWAS5090,28467
SEEDGWAS5091,28649
SEEDGWAS5092,28651
SEEDGWAS5093,28670
SEEDGWAS5094,28675
SEEDGWAS5095,28676
SEEDGWAS5096,28684
SEEDGWAS5097,28689
SEEDGWAS5098,28696
SEEDGWAS5099,28713
SEEDGWAS510,28911
SEEDGWAS5100,28741
SEEDGWAS5101,28748
SEEDGWAS5102,28782
SEEDGWAS5103,29381
SEEDGWAS5104,29629
SEEDGWAS5105,29630
SEEDGWAS5106,29635
SEEDGWAS5107,29644
SEEDGWAS5108,29650
SEEDGWAS5109,29660
SEEDGWAS511,28987
SEEDGWAS5110,29662
SEEDGWAS5111,29665
SEEDGWAS5112,29722
SEEDGWAS5113,29731
SEEDGWAS5114,29745
SEEDGWAS5115,29766
SEEDGWAS5116,29768
SEEDGWAS5117,29769
SEEDGWAS5118,29775
SEEDGWAS5119,29780
SEEDGWAS512,29060
SEEDGWAS5120,29785
SEEDGWAS5121,29786
SEEDGWAS5122,29789
SEEDGWAS5123,29801
SEEDGWAS5124,29802
SEEDGWAS5125,29804
SEEDGWAS5126,22453
SEEDGWAS5127,25492
SEEDGWAS5128,26000
SEEDGWAS5129,26898
SEEDGWAS513,29076
SEEDGWAS5130,27293
SEEDGWAS5131,28366
SEEDGWAS5132,28772
SEEDGWAS5133,5784
SEEDGWAS5134,7717
SEEDGWAS5135,8366
SEEDGWAS5136,20579
SEEDGWAS5137,20583
SEEDGWAS5138,20586
SEEDGWAS5139,20630
SEEDGWAS514,29103
SEEDGWAS5140,21158
SEEDGWAS5141,21232
SEEDGWAS5142,21903
SEEDGWAS5143,21914
SEEDGWAS5144,22399
SEEDGWAS5145,23738
SEEDGWAS5146,24391
SEEDGWAS5147,25497
SEEDGWAS5148,25554
SEEDGWAS5149,25811
SEEDGWAS515,29106
SEEDGWAS5150,26899
SEEDGWAS5151,26901
SEEDGWAS5152,27262
SEEDGWAS5153,27286
SEEDGWAS5154,28079
SEEDGWAS5155,28433
SEEDGWAS5156,28437
SEEDGWAS5157,28468
SEEDGWAS5158,28630
SEEDGWAS5159,28641
SEEDGWAS516,29111
SEEDGWAS5160,20455
SEEDGWAS5161,25982
SEEDGWAS5162,26243
SEEDGWAS5163,28623
SEEDGWAS5164,28725
